2022-11-03 20:18:12.508779,0
2022-11-03 20:18:12.785070,133.0
2022-11-03 20:18:12.812066,133.0
2022-11-03 20:18:12.845380,133.0
2022-11-03 20:18:12.869380,133.0
2022-11-03 20:18:12.895396,133.0
2022-11-03 20:18:12.919401,133.0
2022-11-03 20:18:12.945394,133.0
2022-11-03 20:18:12.970397,133.0
2022-11-03 20:18:12.994433,133.0
2022-11-03 20:18:13.017435,133.0
2022-11-03 20:18:13.020433,133.0
2022-11-03 20:18:13.043433,133.0
2022-11-03 20:18:13.068613,133.0
2022-11-03 20:18:13.092611,133.0
2022-11-03 20:18:13.117611,133.0
2022-11-03 20:18:13.142610,133.0
2022-11-03 20:18:13.168610,133.0
2022-11-03 20:18:13.194974,133.0
2022-11-03 20:18:13.220974,133.0
2022-11-03 20:18:13.245976,133.0
2022-11-03 20:18:13.271974,133.0
2022-11-03 20:18:13.298975,133.0
2022-11-03 20:18:13.321979,133.0
2022-11-03 20:18:13.344709,133.0
2022-11-03 20:18:13.369219,133.0
2022-11-03 20:18:13.393220,133.0
2022-11-03 20:18:13.418305,133.0
2022-11-03 20:18:13.442294,133.0
2022-11-03 20:18:13.467294,133.0
2022-11-03 20:18:13.492293,133.0
2022-11-03 20:18:13.522447,133.0
2022-11-03 20:18:13.559587,133.0
2022-11-03 20:18:13.592920,133.0
2022-11-03 20:18:13.624158,133.0
2022-11-03 20:18:13.652231,133.0
2022-11-03 20:18:13.680397,133.0
2022-11-03 20:18:13.708520,133.0
2022-11-03 20:18:13.733521,133.0
2022-11-03 20:18:13.761521,133.0
2022-11-03 20:18:13.787519,133.0
2022-11-03 20:18:13.814536,133.0
2022-11-03 20:18:13.842536,133.0
2022-11-03 20:18:13.866539,133.0
2022-11-03 20:18:13.892539,133.0
2022-11-03 20:18:13.918537,133.0
2022-11-03 20:18:13.942536,133.0
2022-11-03 20:18:13.968536,133.0
2022-11-03 20:18:13.993537,133.0
2022-11-03 20:18:14.019542,133.0
2022-11-03 20:18:14.044538,133.0
2022-11-03 20:18:14.073536,133.0
2022-11-03 20:18:14.098541,133.0
2022-11-03 20:18:14.125538,133.0
2022-11-03 20:18:14.153536,133.0
2022-11-03 20:18:14.179538,133.0
2022-11-03 20:18:14.206537,133.0
2022-11-03 20:18:14.232538,133.0
2022-11-03 20:18:14.259536,133.0
2022-11-03 20:18:14.286935,133.0
2022-11-03 20:18:14.313932,133.0
2022-11-03 20:18:14.339931,133.0
2022-11-03 20:18:14.367939,133.0
2022-11-03 20:18:14.393931,133.0
2022-11-03 20:18:14.421931,133.0
2022-11-03 20:18:14.451932,133.0
2022-11-03 20:18:14.478931,133.0
2022-11-03 20:18:14.507931,133.0
2022-11-03 20:18:14.536931,133.0
2022-11-03 20:18:14.571242,133.0
2022-11-03 20:18:14.601242,133.0
2022-11-03 20:18:14.628624,133.0
2022-11-03 20:18:14.657681,133.0
2022-11-03 20:18:14.685681,133.0
2022-11-03 20:18:14.714682,133.0
2022-11-03 20:18:14.744682,133.0
2022-11-03 20:18:14.772680,133.0
2022-11-03 20:18:14.802681,133.0
2022-11-03 20:18:14.831685,133.0
2022-11-03 20:18:14.860681,133.0
2022-11-03 20:18:14.889681,133.0
2022-11-03 20:18:14.920687,133.0
2022-11-03 20:18:14.951686,133.0
2022-11-03 20:18:14.979681,133.0
2022-11-03 20:18:15.009875,133.0
2022-11-03 20:18:15.037874,133.0
2022-11-03 20:18:15.065876,133.0
2022-11-03 20:18:15.095873,133.0
2022-11-03 20:18:15.124875,133.0
2022-11-03 20:18:15.153052,133.0
2022-11-03 20:18:15.181052,133.0
2022-11-03 20:18:15.210475,133.0
2022-11-03 20:18:15.238945,133.0
2022-11-03 20:18:15.268945,133.0
2022-11-03 20:18:15.297946,133.0
2022-11-03 20:18:15.325945,133.0
2022-11-03 20:18:15.355946,133.0
2022-11-03 20:18:15.386946,133.0
2022-11-03 20:18:15.417987,133.0
2022-11-03 20:18:15.446984,133.0
2022-11-03 20:18:15.483021,133.0
2022-11-03 20:18:15.512027,133.0
2022-11-03 20:18:15.543027,133.0
2022-11-03 20:18:15.573087,133.0
2022-11-03 20:18:15.606086,133.0
2022-11-03 20:18:15.641558,133.0
2022-11-03 20:18:15.675562,133.0
2022-11-03 20:18:15.705556,133.0
2022-11-03 20:18:15.742557,133.0
2022-11-03 20:18:15.774557,133.0
2022-11-03 20:18:15.810589,133.0
2022-11-03 20:18:15.843104,133.0
2022-11-03 20:18:15.875103,133.0
2022-11-03 20:18:15.907540,133.0
2022-11-03 20:18:15.938755,133.0
2022-11-03 20:18:15.971758,133.0
2022-11-03 20:18:16.005756,133.0
2022-11-03 20:18:16.037756,133.0
2022-11-03 20:18:16.068755,133.0
2022-11-03 20:18:16.100816,133.0
2022-11-03 20:18:16.131866,133.0
2022-11-03 20:18:16.163865,133.0
2022-11-03 20:18:16.196980,133.0
2022-11-03 20:18:16.229983,133.0
2022-11-03 20:18:16.262981,133.0
2022-11-03 20:18:16.295980,133.0
2022-11-03 20:18:16.328980,133.0
2022-11-03 20:18:16.361980,133.0
2022-11-03 20:18:16.394980,133.0
2022-11-03 20:18:16.426980,133.0
2022-11-03 20:18:16.460980,133.0
2022-11-03 20:18:16.493980,133.0
2022-11-03 20:18:16.527981,133.0
2022-11-03 20:18:16.560980,133.0
2022-11-03 20:18:16.594981,133.0
2022-11-03 20:18:16.629982,133.0
2022-11-03 20:18:16.663980,133.0
2022-11-03 20:18:16.699433,133.0
2022-11-03 20:18:16.734432,133.0
2022-11-03 20:18:16.769433,133.0
2022-11-03 20:18:16.802433,133.0
2022-11-03 20:18:16.835432,133.0
2022-11-03 20:18:16.869432,133.0
2022-11-03 20:18:16.905432,133.0
