,0,1
248,2022-11-03 20:08:27.273053,107.0
249,2022-11-03 20:08:27.334903,114.0
250,2022-11-03 20:08:27.392543,114.0
251,2022-11-03 20:08:27.446637,114.0
252,2022-11-03 20:08:27.503944,121.0
253,2022-11-03 20:08:27.560394,125.0
254,2022-11-03 20:08:27.621981,125.0
255,2022-11-03 20:08:27.685981,132.0
256,2022-11-03 20:08:27.749824,132.0
257,2022-11-03 20:08:27.815826,133.0
258,2022-11-03 20:08:27.888634,133.0
259,2022-11-03 20:08:27.943241,133.0
260,2022-11-03 20:08:28.007616,133.0
261,2022-11-03 20:08:28.075492,133.0
262,2022-11-03 20:08:28.150925,133.0
263,2022-11-03 20:08:28.220414,133.0
264,2022-11-03 20:08:28.307030,133.0
265,2022-11-03 20:08:28.397571,133.0
266,2022-11-03 20:08:28.474312,134.0
267,2022-11-03 20:08:28.548749,134.0
268,2022-11-03 20:08:28.632788,134.0
269,2022-11-03 20:08:28.732155,134.0
270,2022-11-03 20:08:28.813151,134.0
271,2022-11-03 20:08:28.906254,134.0
272,2022-11-03 20:08:29.000613,134.0
273,2022-11-03 20:08:29.097356,134.0
274,2022-11-03 20:08:29.186235,134.0
275,2022-11-03 20:08:29.283395,135.0
276,2022-11-03 20:08:29.383641,135.0
277,2022-11-03 20:08:29.487117,135.0
278,2022-11-03 20:08:29.575075,135.0
279,2022-11-03 20:08:29.666111,134.0
280,2022-11-03 20:08:29.767615,134.0
281,2022-11-03 20:08:29.862677,134.0
282,2022-11-03 20:08:29.955810,134.0
283,2022-11-03 20:08:30.051807,135.0
284,2022-11-03 20:08:30.170883,116.0
285,2022-11-03 20:08:30.265383,107.0
286,2022-11-03 20:08:30.376101,91.0
287,2022-11-03 20:08:30.480463,78.0
288,2022-11-03 20:08:30.574953,78.0
289,2022-11-03 20:08:30.688091,89.0
290,2022-11-03 20:08:30.774233,89.0
291,2022-11-03 20:08:30.893998,109.0
292,2022-11-03 20:08:30.995133,120.0
293,2022-11-03 20:08:31.105656,120.0
294,2022-11-03 20:08:31.208718,128.0
295,2022-11-03 20:08:31.334720,133.0
296,2022-11-03 20:08:31.441258,133.0
297,2022-11-03 20:08:31.544213,133.0
298,2022-11-03 20:08:31.656815,133.0
299,2022-11-03 20:08:31.764904,133.0
300,2022-11-03 20:08:31.877903,133.0
301,2022-11-03 20:08:31.997655,134.0
302,2022-11-03 20:08:32.118094,134.0
303,2022-11-03 20:08:32.225852,134.0
304,2022-11-03 20:08:32.346599,134.0
305,2022-11-03 20:08:32.472599,133.0
306,2022-11-03 20:08:32.593134,134.0
307,2022-11-03 20:08:32.692563,134.0
308,2022-11-03 20:08:32.806727,134.0
309,2022-11-03 20:08:32.942527,133.0
310,2022-11-03 20:08:33.069813,133.0
311,2022-11-03 20:08:33.082293,133.0
312,2022-11-03 20:08:33.275133,133.0
313,2022-11-03 20:08:33.420683,133.0
314,2022-11-03 20:08:33.471080,133.0
315,2022-11-03 20:08:33.607200,133.0
316,2022-11-03 20:08:33.739559,133.0
317,2022-11-03 20:08:33.883487,134.0
318,2022-11-03 20:08:34.004488,134.0
319,2022-11-03 20:08:34.055149,134.0
320,2022-11-03 20:08:34.183713,134.0
321,2022-11-03 20:08:34.309179,133.0
322,2022-11-03 20:08:34.435036,133.0
323,2022-11-03 20:08:34.489037,133.0
324,2022-11-03 20:08:34.626620,133.0
325,2022-11-03 20:10:47.598875,133.0
326,2022-11-03 20:10:47.624874,133.0
327,2022-11-03 20:10:47.652872,133.0
328,2022-11-03 20:10:47.678873,133.0
329,2022-11-03 20:10:47.705871,133.0
330,2022-11-03 20:10:47.730871,133.0
331,2022-11-03 20:10:47.756873,133.0
332,2022-11-03 20:10:47.782871,133.0
333,2022-11-03 20:10:47.811346,133.0
334,2022-11-03 20:10:47.838345,134.0
335,2022-11-03 20:10:47.868471,134.0
336,2022-11-03 20:10:47.897743,134.0
337,2022-11-03 20:10:47.927754,134.0
338,2022-11-03 20:10:47.955851,134.0
339,2022-11-03 20:10:47.981978,134.0
340,2022-11-03 20:10:48.009979,134.0
341,2022-11-03 20:10:48.037978,134.0
342,2022-11-03 20:10:48.068041,134.0
343,2022-11-03 20:10:48.093043,134.0
344,2022-11-03 20:10:48.119042,134.0
345,2022-11-03 20:10:48.147225,134.0
346,2022-11-03 20:10:48.172225,134.0
347,2022-11-03 20:10:48.177225,134.0
348,2022-11-03 20:10:48.204227,134.0
349,2022-11-03 20:10:48.237352,134.0
350,2022-11-03 20:10:48.266480,134.0
351,2022-11-03 20:10:48.294481,134.0
352,2022-11-03 20:10:48.325482,134.0
353,2022-11-03 20:10:48.361281,134.0
354,2022-11-03 20:10:48.392277,134.0
355,2022-11-03 20:10:48.422276,134.0
356,2022-11-03 20:10:48.454428,134.0
357,2022-11-03 20:10:48.488428,134.0
358,2022-11-03 20:10:48.521429,134.0
359,2022-11-03 20:10:48.555428,134.0
360,2022-11-03 20:10:48.590431,133.0
361,2022-11-03 20:10:48.625429,133.0
362,2022-11-03 20:10:48.658429,133.0
363,2022-11-03 20:10:48.692500,133.0
364,2022-11-03 20:10:48.728496,133.0
365,2022-11-03 20:10:48.767496,133.0
366,2022-11-03 20:10:48.803710,133.0
367,2022-11-03 20:10:48.841757,134.0
368,2022-11-03 20:10:48.877757,134.0
369,2022-11-03 20:10:48.913757,134.0
370,2022-11-03 20:10:48.950756,133.0
371,2022-11-03 20:10:48.988755,133.0
372,2022-11-03 20:10:49.025757,133.0
373,2022-11-03 20:10:49.064049,133.0
374,2022-11-03 20:10:49.103044,133.0
375,2022-11-03 20:10:49.141046,133.0
376,2022-11-03 20:10:49.181322,133.0
377,2022-11-03 20:10:49.221321,133.0
378,2022-11-03 20:10:49.264582,133.0
379,2022-11-03 20:10:49.304600,133.0
380,2022-11-03 20:10:49.345614,133.0
381,2022-11-03 20:10:49.390602,133.0
382,2022-11-03 20:10:49.435602,133.0
383,2022-11-03 20:10:49.477602,133.0
384,2022-11-03 20:10:49.527602,133.0
385,2022-11-03 20:10:49.577039,133.0
386,2022-11-03 20:10:49.623033,133.0
387,2022-11-03 20:10:49.672033,133.0
388,2022-11-03 20:10:49.721032,133.0
389,2022-11-03 20:10:49.769032,133.0
390,2022-11-03 20:10:49.818032,133.0
391,2022-11-03 20:10:49.865032,133.0
392,2022-11-03 20:10:49.913124,133.0
393,2022-11-03 20:10:49.960126,133.0
394,2022-11-03 20:10:50.005122,133.0
395,2022-11-03 20:10:50.054126,134.0
396,2022-11-03 20:10:50.104558,134.0
397,2022-11-03 20:10:50.152560,134.0
398,2022-11-03 20:10:50.206000,134.0
399,2022-11-03 20:10:50.259001,134.0
400,2022-11-03 20:10:50.314381,134.0
401,2022-11-03 20:10:50.366359,134.0
402,2022-11-03 20:10:50.418360,134.0
403,2022-11-03 20:10:50.465363,134.0
404,2022-11-03 20:10:50.511360,134.0
405,2022-11-03 20:10:50.559360,134.0
406,2022-11-03 20:10:50.611360,134.0
407,2022-11-03 20:10:50.656362,134.0
408,2022-11-03 20:10:50.705361,134.0
409,2022-11-03 20:10:50.755359,134.0
410,2022-11-03 20:10:50.809363,134.0
411,2022-11-03 20:10:50.858361,134.0
412,2022-11-03 20:10:50.906359,134.0
413,2022-11-03 20:10:50.953359,134.0
414,2022-11-03 20:10:51.000378,134.0
415,2022-11-03 20:10:51.049379,134.0
416,2022-11-03 20:10:51.096381,134.0
417,2022-11-03 20:10:51.145574,135.0
418,2022-11-03 20:10:51.195575,135.0
419,2022-11-03 20:10:51.245576,135.0
420,2022-11-03 20:10:51.294575,124.0
421,2022-11-03 20:10:51.344014,124.0
422,2022-11-03 20:10:51.395000,125.0
423,2022-11-03 20:10:51.443001,125.0
424,2022-11-03 20:10:51.491999,106.0
425,2022-11-03 20:10:51.542002,106.0
426,2022-11-03 20:10:51.592000,97.0
427,2022-11-03 20:10:51.648180,97.0
428,2022-11-03 20:10:51.706223,82.0
429,2022-11-03 20:10:51.786864,82.0
430,2022-11-03 20:10:51.847866,80.0
431,2022-11-03 20:10:51.903865,80.0
432,2022-11-03 20:10:51.962215,84.0
433,2022-11-03 20:10:52.017215,84.0
434,2022-11-03 20:10:52.075215,98.0
435,2022-11-03 20:10:52.131076,98.0
436,2022-11-03 20:10:52.190577,110.0
437,2022-11-03 20:10:52.247576,110.0
438,2022-11-03 20:10:52.317563,116.0
439,2022-11-03 20:10:52.389249,127.0
440,2022-11-03 20:10:52.447995,127.0
441,2022-11-03 20:10:52.509338,131.0
442,2022-11-03 20:10:52.565102,131.0
443,2022-11-03 20:10:52.626095,132.0
444,2022-11-03 20:10:52.686158,132.0
445,2022-11-03 20:10:52.742161,134.0
446,2022-11-03 20:10:52.799162,134.0
447,2022-11-03 20:10:52.854430,133.0
448,2022-11-03 20:10:52.914753,133.0
449,2022-11-03 20:10:52.972749,133.0
450,2022-11-03 20:10:53.029645,133.0
451,2022-11-03 20:10:53.088231,133.0
452,2022-11-03 20:10:53.148451,133.0
453,2022-11-03 20:10:53.208009,133.0
454,2022-11-03 20:10:53.265143,133.0
455,2022-11-03 20:10:53.323314,133.0
456,2022-11-03 20:10:53.387348,134.0
457,2022-11-03 20:10:53.452648,134.0
458,2022-11-03 20:10:53.517645,134.0
459,2022-11-03 20:10:53.580107,134.0
460,2022-11-03 20:10:53.641523,134.0
461,2022-11-03 20:10:53.702366,134.0
462,2022-11-03 20:10:53.764183,134.0
463,2022-11-03 20:10:53.828004,134.0
464,2022-11-03 20:10:53.900600,134.0
465,2022-11-03 20:10:53.964100,134.0
466,2022-11-03 20:10:54.024100,134.0
467,2022-11-03 20:10:54.083493,134.0
468,2022-11-03 20:10:54.143516,134.0
469,2022-11-03 20:10:54.204514,134.0
470,2022-11-03 20:10:54.263639,134.0
471,2022-11-03 20:10:54.321664,134.0
472,2022-11-03 20:10:54.379670,134.0
473,2022-11-03 20:10:54.437665,134.0
474,2022-11-03 20:10:54.500832,134.0
475,2022-11-03 20:10:54.560673,134.0
476,2022-11-03 20:10:54.619711,134.0
477,2022-11-03 20:10:54.680389,134.0
478,2022-11-03 20:10:54.741395,134.0
479,2022-11-03 20:10:54.798689,134.0
480,2022-11-03 20:10:54.859206,134.0
481,2022-11-03 20:10:54.919212,133.0
482,2022-11-03 20:10:54.977959,133.0
483,2022-11-03 20:10:55.038512,133.0
484,2022-11-03 20:10:55.097513,133.0
485,2022-11-03 20:10:55.153511,133.0
486,2022-11-03 20:10:55.213594,133.0
487,2022-11-03 20:10:55.272595,133.0
488,2022-11-03 20:10:55.331912,133.0
489,2022-11-03 20:10:55.395127,134.0
490,2022-11-03 20:10:55.453168,134.0
491,2022-11-03 20:10:55.515774,135.0
492,2022-11-03 20:10:55.575775,135.0
493,2022-11-03 20:10:55.635793,135.0
494,2022-11-03 20:10:55.696589,135.0
495,2022-11-03 20:10:55.753586,135.0
496,2022-11-03 20:10:55.815666,126.0
497,2022-11-03 20:10:55.873149,126.0
498,2022-11-03 20:10:55.938777,118.0
499,2022-11-03 20:10:56.015319,118.0
500,2022-11-03 20:10:56.086409,105.0
501,2022-11-03 20:10:56.152411,102.0
502,2022-11-03 20:10:56.215412,102.0
503,2022-11-03 20:10:56.279413,107.0
504,2022-11-03 20:10:56.340421,107.0
505,2022-11-03 20:10:56.404614,114.0
506,2022-11-03 20:10:56.468615,121.0
507,2022-11-03 20:10:56.531183,121.0
508,2022-11-03 20:10:56.595045,127.0
509,2022-11-03 20:10:56.658050,127.0
510,2022-11-03 20:10:56.721044,133.0
511,2022-11-03 20:10:56.786047,133.0
512,2022-11-03 20:10:56.853489,133.0
513,2022-11-03 20:10:56.917899,134.0
514,2022-11-03 20:10:56.983110,134.0
515,2022-11-03 20:10:57.049336,134.0
516,2022-11-03 20:10:57.119451,134.0
517,2022-11-03 20:10:57.186099,134.0
518,2022-11-03 20:10:57.256664,134.0
519,2022-11-03 20:10:57.337666,134.0
520,2022-11-03 20:10:57.408314,134.0
521,2022-11-03 20:10:57.473316,134.0
522,2022-11-03 20:10:57.544315,134.0
523,2022-11-03 20:10:57.612773,133.0
524,2022-11-03 20:10:57.682897,133.0
525,2022-11-03 20:10:57.750053,133.0
526,2022-11-03 20:10:57.813698,134.0
527,2022-11-03 20:10:57.878700,134.0
528,2022-11-03 20:10:57.944862,134.0
529,2022-11-03 20:10:58.012499,134.0
530,2022-11-03 20:10:58.079629,133.0
531,2022-11-03 20:10:58.153849,133.0
532,2022-11-03 20:10:58.229816,133.0
533,2022-11-03 20:10:58.297124,133.0
534,2022-11-03 20:10:58.363006,133.0
535,2022-11-03 20:10:58.431536,133.0
536,2022-11-03 20:10:58.499026,133.0
537,2022-11-03 20:10:58.568019,133.0
538,2022-11-03 20:10:58.635019,133.0
539,2022-11-03 20:10:58.703062,133.0
540,2022-11-03 20:10:58.770062,133.0
541,2022-11-03 20:10:58.838321,133.0
542,2022-11-03 20:10:58.909323,133.0
543,2022-11-03 20:10:58.977227,133.0
544,2022-11-03 20:10:59.047735,133.0
545,2022-11-03 20:10:59.113728,133.0
546,2022-11-03 20:10:59.180850,133.0
547,2022-11-03 20:10:59.250704,134.0
548,2022-11-03 20:10:59.319102,134.0
549,2022-11-03 20:10:59.386103,134.0
550,2022-11-03 20:10:59.455435,134.0
551,2022-11-03 20:10:59.528645,134.0
552,2022-11-03 20:10:59.534650,134.0
553,2022-11-03 20:10:59.607649,125.0
554,2022-11-03 20:10:59.612652,125.0
555,2022-11-03 20:10:59.685117,125.0
556,2022-11-03 20:10:59.689118,107.0
557,2022-11-03 20:10:59.763241,107.0
558,2022-11-03 20:10:59.841017,92.0
559,2022-11-03 20:10:59.915422,81.0
560,2022-11-03 20:10:59.986649,81.0
561,2022-11-03 20:11:00.090817,83.0
562,2022-11-03 20:11:00.169879,90.0
563,2022-11-03 20:11:00.249762,103.0
564,2022-11-03 20:11:00.342183,103.0
565,2022-11-03 20:11:00.422937,116.0
566,2022-11-03 20:11:00.499569,125.0
567,2022-11-03 20:11:01.236325,133.0
568,2022-11-03 20:11:01.305103,133.0
569,2022-11-03 20:11:01.372099,133.0
570,2022-11-03 20:11:01.438170,133.0
571,2022-11-03 20:11:01.507175,133.0
572,2022-11-03 20:11:01.578039,133.0
573,2022-11-03 20:11:01.647271,133.0
574,2022-11-03 20:11:01.718937,133.0
575,2022-11-03 20:11:01.723944,133.0
576,2022-11-03 20:11:01.727937,133.0
577,2022-11-03 20:11:01.807144,133.0
578,2022-11-03 20:11:01.812330,133.0
579,2022-11-03 20:11:01.891280,133.0
580,2022-11-03 20:11:01.968465,133.0
581,2022-11-03 20:11:02.046704,133.0
582,2022-11-03 20:11:02.122240,133.0
583,2022-11-03 20:11:02.206360,133.0
584,2022-11-03 20:11:02.294145,133.0
585,2022-11-03 20:11:02.392541,133.0
586,2022-11-03 20:11:02.480859,133.0
587,2022-11-03 20:11:02.565354,133.0
588,2022-11-03 20:11:02.645526,133.0
589,2022-11-03 20:11:02.725364,133.0
590,2022-11-03 20:11:02.808362,133.0
591,2022-11-03 20:11:02.893028,133.0
592,2022-11-03 20:11:02.974796,133.0
593,2022-11-03 20:11:03.064908,133.0
594,2022-11-03 20:11:03.074773,133.0
595,2022-11-03 20:11:03.252584,133.0
596,2022-11-03 20:11:03.341668,133.0
597,2022-11-03 20:11:03.467595,133.0
598,2022-11-03 20:11:03.564614,133.0
599,2022-11-03 20:11:03.655652,133.0
600,2022-11-03 20:11:03.752128,133.0
601,2022-11-03 20:11:03.839913,133.0
602,2022-11-03 20:11:03.933382,133.0
603,2022-11-03 20:11:04.028553,133.0
604,2022-11-03 20:11:04.120304,133.0
605,2022-11-03 20:11:04.213413,133.0
606,2022-11-03 20:11:04.307052,134.0
607,2022-11-03 20:11:04.397335,134.0
608,2022-11-03 20:11:04.487542,134.0
609,2022-11-03 20:11:04.585024,134.0
610,2022-11-03 20:11:04.676174,134.0
611,2022-11-03 20:11:04.798390,134.0
612,2022-11-03 20:11:04.887573,134.0
613,2022-11-03 20:11:04.980163,133.0
614,2022-11-03 20:11:05.070164,133.0
615,2022-11-03 20:11:05.161303,133.0
616,2022-11-03 20:11:05.256875,134.0
617,2022-11-03 20:11:05.345877,134.0
618,2022-11-03 20:11:05.434878,134.0
619,2022-11-03 20:11:05.523897,134.0
620,2022-11-03 20:11:05.612040,134.0
621,2022-11-03 20:11:05.696521,134.0
622,2022-11-03 20:11:05.785705,134.0
623,2022-11-03 20:11:05.876022,134.0
624,2022-11-03 20:11:05.968347,134.0
625,2022-11-03 20:11:06.062341,134.0
626,2022-11-03 20:11:06.153497,134.0
627,2022-11-03 20:11:06.251290,134.0
628,2022-11-03 20:11:06.340557,134.0
629,2022-11-03 20:11:06.430880,134.0
630,2022-11-03 20:11:06.526888,134.0
631,2022-11-03 20:11:06.617864,134.0
632,2022-11-03 20:11:06.715977,134.0
633,2022-11-03 20:11:06.809219,134.0
634,2022-11-03 20:11:06.904231,134.0
