2022-11-03 20:27:46.917109,0
2022-11-03 20:27:47.199504,117.0
2022-11-03 20:27:47.231693,117.0
2022-11-03 20:27:47.267428,133.0
2022-11-03 20:27:47.270837,133.0
2022-11-03 20:27:47.304753,133.0
2022-11-03 20:27:47.333290,133.0
2022-11-03 20:27:47.359761,133.0
2022-11-03 20:27:47.386761,133.0
2022-11-03 20:27:47.413762,133.0
2022-11-03 20:27:47.439765,133.0
2022-11-03 20:27:47.443762,133.0
2022-11-03 20:27:47.465761,133.0
2022-11-03 20:27:47.491796,133.0
2022-11-03 20:27:47.514762,133.0
2022-11-03 20:27:47.544762,133.0
2022-11-03 20:27:47.571765,133.0
2022-11-03 20:27:47.596761,133.0
2022-11-03 20:27:47.622763,134.0
2022-11-03 20:27:47.650761,134.0
2022-11-03 20:27:47.677762,134.0
2022-11-03 20:27:47.705089,133.0
2022-11-03 20:27:47.731087,133.0
2022-11-03 20:27:47.756089,133.0
2022-11-03 20:27:47.779087,133.0
2022-11-03 20:27:47.805088,133.0
2022-11-03 20:27:47.832088,133.0
2022-11-03 20:27:47.857088,133.0
2022-11-03 20:27:47.884173,133.0
2022-11-03 20:27:47.911178,133.0
2022-11-03 20:27:47.941180,133.0
2022-11-03 20:27:47.974423,133.0
2022-11-03 20:27:48.007426,133.0
2022-11-03 20:27:48.037852,133.0
2022-11-03 20:27:48.066845,133.0
2022-11-03 20:27:48.092845,133.0
2022-11-03 20:27:48.121849,133.0
2022-11-03 20:27:48.148845,133.0
2022-11-03 20:27:48.175855,133.0
2022-11-03 20:27:48.204848,133.0
2022-11-03 20:27:48.233853,133.0
2022-11-03 20:27:48.261845,133.0
2022-11-03 20:27:48.290199,133.0
2022-11-03 20:27:48.317198,133.0
2022-11-03 20:27:48.344200,133.0
2022-11-03 20:27:48.370711,133.0
2022-11-03 20:27:48.398707,133.0
2022-11-03 20:27:48.424928,133.0
2022-11-03 20:27:48.451929,133.0
2022-11-03 20:27:48.480927,133.0
2022-11-03 20:27:48.508928,133.0
2022-11-03 20:27:48.536930,133.0
2022-11-03 20:27:48.567927,133.0
2022-11-03 20:27:48.597928,134.0
2022-11-03 20:27:48.628928,134.0
2022-11-03 20:27:48.657928,134.0
2022-11-03 20:27:48.684927,134.0
2022-11-03 20:27:48.718927,134.0
